name,rating,text,positive
Sondermann Park,4,It’s a pretty cool park in the middle of Colorado Springs. It’s got some really nice trails and a little river that runs through it so my son lives the walk across this little area.,False
Sondermann Park,5,"The locals call it the Enchanted Forest. It's truly a place full of magic. Walking through at night is a whole different experience. At twilight, you will see strange small lights along the path and in the trees. The wildlife is most active at night. Skinny little coyotes, families of deer, and big juvenile bears come out to eat and play. There are two trees that produce edible fruits and so far I've found one bush with raspberries that are in bloom during spring.",True
Sondermann Park,5,"This little park close to downtown Colorado Springs is absolutely beautiful! Lovely huge trees and colors, with a creek bubbling along the trail. The park has a small car park and playground and one trash bin. Lovely hike for the whole family!",True
Sondermann Park,5,"Highly enjoyable place to hike. I definitely recommend coming here. You can bring the whole family or be on your own. There are picnic areas and the creek is absolutely beautiful. You can even ride your bike, there is plenty of room. I'll definitely make this park my go to spot.",True
Sondermann Park,5,Loved it! Well kept with panic tables and benches as well as trash bins. Staff friendly. There are many labeled trails and maps. I loved the interactive guided signs. Great scenery with plenty of wildlife. The variations of hiking biking or horseback riding is a plus. Pet and kid friendly with a play area for children.,True
Big dry creek trail,5,"Beautiful, Clean nice park for walking the dog, playing for the kids! A lot of running space and flowing CLEAR water! it’s so nice here.
I didn’t know it was a trail / park ! What else can I ask for? 🫶🏽🙏🏾🙌🏾",True
Big dry creek trail,1,"Lots of trails around parks, however, a lot of homeless and sketchy people around.  When I got back from my walk, I came to find out my car had been broken into.  Window smashed and my purse missing.",False
Big dry creek trail,5,"This the most beautiful trail in Littleton. On summer days it can get a little bit busy but I think company is part of the experience. My family and I hike this trail at least once a month, and try to go every week if we can. Probably the best part about living in Colorado is that you get the opportunity to experience these kind of natural experiences.",True
Big dry creek trail,5,"I absolutely love taking my dog on walks here! They're constantly upgrading/improving the area to be more user friendly and safe. It's along The Big Dry Creek Trail, so it's a constant battle for space between parks and rec vs. the homeless population that live along there and it's one of the few areas that parks and rec is able to take a win. I've personally never been scared or felt uncomfortable down along the trails nor at Progress Park, which anywhere in the vicinity of the Platte River, that's huge!",True
Big dry creek trail,1,Just west of Broadway entrance the trail has been turned into huge trash dump with left behind encampment garbage.,False
Backcountry Wilderness Area Wildcat Mountain Trail and Archery Range Parking,5,I had a great run at this trail. It is smooth and has beautiful views and gently rolling terrain. It is a great place to mountain bike ride as well.,True
Backcountry Wilderness Area Wildcat Mountain Trail and Archery Range Parking,5,"Very nice easy/moderate trail with great views and various terrain.  The trails are kind of narrow, mostly single file.  Nonetheless, a nice place to visit.",True
Backcountry Wilderness Area Wildcat Mountain Trail and Archery Range Parking,5,This place has an amazing variety of smooth trails excellent for biking or hiking... You can shoot at the archery range from a variety of distances as well. Be careful of mountain lions and rattlesnakes...,True
Backcountry Wilderness Area Wildcat Mountain Trail and Archery Range Parking,4,"Good single-track, but spend half your time looking at a large power station. Pretty dang quiet.",False
Backcountry Wilderness Area Wildcat Mountain Trail and Archery Range Parking,5,Such a great open space/back country to walk for a couple of hours (shorter loops too).,True
Runyon Canyon Park,5,"A very interesting and completely free park that goes all the way from Fuller Avenue and Vista Street up to Mulholland Drive. You can either choose to walk up from from street level via Hollywood or drive up to the entrance at the top via Mulholland.

There is a major pathway that’s paved with concrete, but there are also numerous side trails and ridge lines that split away. You can take all kinds of interesting routes to vista points and mountainside paths.

From the top part of the trail and it’s various points along canyons ridges you can most of Los Angeles. It’s a great and breathtaking view. Runyon Canyon has a lot to offer hikers of all fitness levels, and the sights are spectacular.

It’s a great getaway from the bustle of Los Angeles. You’re quite close to the city but you feel transported into nature and completely removed from the relentless busyness of the city.",True
Runyon Canyon Park,5,"Definitely recommend visiting here at sunset hour!

It’s not too far from Hollywood walk of fame. Around 20min walking. The vibes here are totally different from the busy Hollywood neighborhood. It can get a bit crowded for sure. But you’ll also see more of local people coming here for a walk. If you take the path on the right after entering the park, you can get to the hillside where you can capture a good sight of Hollywood sign and Griffith Observatory. It might seem blurry form the pictures, but in real life they are definitely visible.

The sunset hour also makes the city view much more romantic. The sky would turn rosy. The temperature would also drop to a comfortable degree for hiking up and down the hills.

Prepare sneakers for sure. It can get quite steep. If not taking pictures, you can expect to finish the route in 1 hour if taking the loop facing Hollywood sign.",True
Runyon Canyon Park,5,"This park is the bomb! The views of the city are simply stunning, and of course, you can't miss that iconic Hollywood sign.

Now, let's talk about the trail. It's like a choose-your-own-adventure book, but instead of pages, you got two paths to pick from. Make sure you choose wisely, or you might end up in a real-life adventure 🤪",True
Runyon Canyon Park,5,"Quick easy hike up to a great view of the central LA region.
Parking along Fuller has a two hour limit, which is ideal for an easy paced hike through the main loop. The eastern trail up the hill is quicker to the view but a little more strenuous.
The western trail up and down towards the east will bring you to that view but will also provide that along your way back down (don't get distracted)
There is plenty of water provided throughout the trail, but there is almost no shade at all, so be ready for that.",True
Runyon Canyon Park,5,Came here on a Friday evening and it was quite sleepy and peaceful. Views were great and I did the trail going counter clockwise which is steep in the beginning but on the way down you can take the longer paved windy way.,True
Torrey Pines State Natural Reserve,5,"If I hadn't been enjoying San Diego so much already, Torrey Pines would have made it happen.

I thoroughly feel in love with this nature reserve. The beauty of the beach, the unique flora and Fauna, the scents and sounds... It was all perfectly beautiful and I can't wait to go back.

I think the only downside was the price of parking, but it was worth it to spend the day in such a stunning place.",True
Torrey Pines State Natural Reserve,5,"We visited Torrey Pines for the first time and it didn't disappoint! If you get there in the morning, there is plenty of parking available. Parking is $15 from Monday - Thursday and $20 from Friday - Sunday. You may park at the bottom or drive a bit further up the hill, depending on which trails you'll be exploring. We opted for the trails further up the hill and I recommend them 100%, especially the Beach trail, yucca point and razor point. There are plenty of bathrooms by the parking lot, as well as water stations to refill your bottles.",True
Torrey Pines State Natural Reserve,5,Beautiful. Enough trails to spend many hours meaning and enjoying the scenery. There were a lot of people but there are so many different trail paths you could easily find yourself back in solitude moving on to a different path.,True
Torrey Pines State Natural Reserve,5,"Awe inspiring views. Moderate trails. Beautiful beach. The line/wait to get in to the park was significant (on a Saturday in Sept). There is South Beach parking ($$), North Beach parking ($) and free parking (0) areas. We absolutely loved our time at Torrey Pines. Definitely recommend.",True
Torrey Pines State Natural Reserve,5,"This was our first visit to the state reserve, and it’s a fantastic park right on the shore. There’s plenty of parking and easy access to hiking trails with scenic ocean views. You can also explore the local area. We spent half a day here, but honestly, I could have stayed all day!",True
Palmer Park Trailhead,5,My go to spot. Always a great place to take the 🐶 for a hike for sure. She loves it here as much or more than I do. So much to explore. Far better than flat ol boring walking trails. The trails are also great for mountain biking. More challenging than you might expect from a publicly frequented park in the middle of town.,True
Palmer Park Trailhead,5,"A must do in Colorado Springs. Fantastic views of the city, beautiful flowering cacti and plants around June, and some awesome rock formations that you can explore. Lots of parking and super easy access for all. Dog friendly and parts of the trails are actually off leash.",True
Palmer Park Trailhead,4,Wonderful views. Great hiking. Plenty of trails.  5 stars if bathroom was unlocked!,False
Palmer Park Trailhead,5,Great playground at the front entrance.  Awesome trails for hiking.  You can do a good number of miles in this park in the middle of the city. Also great for Mt biking.,True
Palmer Park Trailhead,5,My boys loved it! Great for R/C rock crawlers.,True
Matthews / Winters Park,5,"Nice local park with plenty of trails. Good view on the hills and be prepared to encounter some wildlife animals like deer. You can hike long and short, with a detailed map on the entrance. Also the trails are well marked and easy to follow. Definitely a good place for hiking, recommend.",True
Matthews / Winters Park,5,Beautiful trails that were well maintained and easy to locate.  Friendly hikers and their pets along the way!  Views were incredible!,True
Matthews / Winters Park,5,"Did it all - top lot through the Cherry Gulch, Red Rocks Trail, Morrison Slide, big loop around 12k steps and 2 hrs in total with the puppers. Lots of dogs and people including mountain bikes on the trail. Very well maintained. Beware no water and very exposed throughout entire hike. Multiple places to stop and turn or complete smaller loops as desired. Bathroom facilities clean and no wait. Private with locks. Doggie doo bags available in the front of the hike. Great choice for the day.",True
Matthews / Winters Park,5,"One of my favorite trails in Jefferson County. From the parking lot take the trail up, stay to the right on Red Rocks Trail which merges with Morrison Slide Trail and you’ll climb up to the “summit.” Great views of the front range, early morning on most weekdays is generally the best time to do this loop. The loop back to the parking area takes about an hour and a half.",True
Matthews / Winters Park,4,"Really nice hiking here. Trails are in very good shape (it’s October so everything is dry) A nice mix of uphill, downhill, some rock walking but most is dirt.  Go early though for parking. We were leaving at 9:30 and cars were waiting to take our space. There is a sign saying there was additional parking at _____.  Not sure where, but I did see a parking lot not too far down the road - but on the other side of the road.  It might be a bit tricky getting across. I have been once before this time, and would go back again.",False
Palmer Park Trail CaveOutlook,5,"The whole park is a great place to go hiking... this little spot is nice to sit and enjoy the view...make sure you are hydrating, bring lots of water! It gets pretty hot...",True
Palmer Park Trail CaveOutlook,5,"Absolutely stunning views!! We are new to Colorado and hiking and although we were out of breath most of the hike, it was fairly easy physically, so I’d say it’s not too bad for beginners! We found 3 caves but you had to go off trail a little and climb down some rocks to see them, don’t worry it’s not any crazy rock climbing, I’m 41, not “Fit” and I still made it, just make sure you have good shoes with good tread. Follow the Yucca Trail and The coordinates to the caves we found are :

38°52'41.6""N 104°46'33.0""W

38°52'42.1""N 104°46'33.2""W

38°52'42.7""N 104°46'33.6""W

If you copy/paste them one by one into your maps, you should be able to find them! Good luck and happy hiking!!",True
Palmer Park Trail CaveOutlook,5,"Update: I came here for the second time to try to find the “cave outlook” but could not find the trail to take me and my friend there. Again gorgeous views, peaceful and quiet. The trail does get fairly hot because there’s not a lot of shade and lots of rock. We followed the templeton trail off of the Eden trail and I would say it’s an intermediate to advanced hike as it was steep in some areas with some downhills as well. A handful of bicycles, trail runners, and hikers. Not suitable for strollers. With everything said, this is one of the most nature filled, most gorgeous hikes, with intermediate/advanced trail options in the Colorado Springs area.

Overall I do recommend and loved this hiking area :)

Original review: Absolutely beautiful! Took my weinie dogs for a hike and they loved it. I got stung by a wasp just walking on the trail so be careful.

The views were still incredible and I definitely recommend the trails here!",True
Palmer Park Trail CaveOutlook,5,This is such a gem spot as well all the other hidden gems in colorado springs.I suggest good shoes that don't slide on sand rocky paths.I tucked n roll not wearing the proper shoes so highly suggested for a safe hike.Perfect cliffs spot to overlook the city.As well as perfect spot for meditation and Journaling:),True
Palmer Park Trail CaveOutlook,5,Just absolutely spectacular scrambling spots and hiking trails my dog has no problems going up the rocks and we've never been disappointed with the scenery!,True
Mount Falcon Park,5,"My husband and I hiked here before going to a concert at red rocks. The multi use trail was well maintained and challenging with the elevation change. All trail users were respectful of each other and it was fun to see red rocks from a distance and then a further distance as we hiked along. Beautiful area, hot in July but totally doable. Had breakfast at the nice picnic area before heading out and bathrooms were some of the cleanest and well maintained that we had encountered.",True
Mount Falcon Park,5,"Quick and easy access from Denver. A whole network of trails, from wide and graveled trails to narrow and steep. City views and Continental Divide views are amazing.
Bathrooms, picnic shelters. Crowded on summer weekends.",True
Mount Falcon Park,5,"I really had a great time here. Trails are in good shape and wasn’t super crowded. We were there about 2 1/2 hours. Has some good trails for those that are looking to gain experience or are new like me. The views are so pretty and you can’t the noise from the city.
NOTE: trail was icy and snowy. I’d recommend spikes and most people I encountered in the trail had them on",True
Mount Falcon Park,5,"I've been.
Going there for 40 years.It is a beautiful place to go lots of history was going to be a presidential resort before I got hit by lightning the second time and burned down",True
Mount Falcon Park,5,"Mount Falcon is a very interesting place.   Once owned by one of Denver's elite business men.  The remains of John Walker's house are at the top of the trail.   As well as the start of the foundation to what was supposed to be the White House of the West.
Starting at the Morrison parking lot, the trail will become an 8 mile roundtrip out and back hike.  Excellent views are afforded all around.  To the East is denver and down below to the North is red rocks amphitheater.  Once you get high enough, there is a lot of other peaks to see.
The trail does get more rocky at the top.   Hikers and bikers will be sharing this trail. There is a lot of sun exposure.   Very nice trail though for 3 or so hours.",True
Running Fox Park,4,"A well tended small park with a nice water feature. Parking is in a lot. A good starting off point for trails in the neighbourhood, cos there's not much to do at this park except relax.",False
Running Fox Park,5,Great park for a stroll with a newborn.  Paved trail.,True
Running Fox Park,3,"3.5 stars. Beautiful but small park. Immaculate man made pond with tiny waterfall creek. Good for brief dates, breaks from lunch, and wedding photos. (Which happened when I visited.) not big enough for large groups. Trails aren’t long enough to hold my attention walking. Great as a green oasis among the city with a couple coveted spots for picnics.",False
Running Fox Park,5,Very cute little clean park. Not much to do but sit and mediation and watch the sunset and get some air.,True
Running Fox Park,4,"Nice park in greenwood village, quite a bit of noise from Quebec street. The new pond, bridge, waterfall is nice. Love how they put small boulders into the curb, like they were there and they poured the concrete around it.",False
Windy Saddle Park,5,"A favorite spot to watch the sunset. I haven’t done much hiking here other than the short and steep Mount Zion Trail. You don’t have to hike though to see epically beautiful views.

Park at the parking lot where the Beaver Brook Trailhead begins and that’s where you’ll find these views right off the parking lot. Restrooms also available here.

Parking fills up in the evening. It’s a rather small lot. Alternatively, drive up to Lookout Mountain. There’s a large parking lot at the Buffalo Bill Museum and Grave with several easy viewpoints there too. All without hiking!",True
Windy Saddle Park,5,"For a hike this amazing so close to Denver it can only get 5 stars.

It is a deceiving trail which starts out gently up and no terrain problems. About 3/4 of a mile is where you’ll encounter high 2 low 3 rock scrambling with moderate exposure (100-200 feet of drop)

The trail is easy to follow and well marked. Mostly tree covered (perfect for summer). Lovely vistas. Cool little streams. Pretty wildflowers and animals ( deer and elk)

Parking lot is tiny so get there early",True
Windy Saddle Park,5,One of my favorite hiking areas - though be warned the parking will be full by 8am on the weekends. Beaver Brooke trail connects and is such a fun hike with beautiful views and little elevation gain. There are some rock section scrambles to watch grandma on but nothing too wild. There are lots of bikers coming up the road to Lookout Mountain so just keep an eye on the drive. Great spot if you are looking for a moderate hike!,True
Windy Saddle Park,5,"One of my favorite places close to the city. As a photographer, I work here a lot with the jeffco permit and absolutely love the park! When people see this place they are always so shocked it is so close to the city.",True
Windy Saddle Park,5,"I come from a state a LOT closer to sea level so the lack of oxygen at the higher levels made me think I was gonna need CPR! Lol! This is a very nice little park about 25 to 30 minutes outside of Denver. It's surrounded by gorgeous views and scenery. However, if you are not accustomed to these higher elevations, pace yourself accordingly. There are different trails and branches that you can take to get in quite the hike!",True
White Ranch Park East Trailhead,5,Beautiful hiking trails close to Denver. The trail wasn't overly crowded. Kid friendly and great for rockhounding.,True
White Ranch Park East Trailhead,5,"Fun and challenging place for a hike or bike ride, with beautiful views and plenty of trail!  The climb up to the West trailhead is aggressive and rocky in parts, but well worth the trip back down, especially by mountain bike!  Caution, the trails are not for the faint of heart or for cheap bikes...  the bike-only trail has plenty of technical rock challenges, several significant trail drops, and lots of banking - bring good brakes and a snug helmet!!",True
White Ranch Park East Trailhead,4,"For biking, there is a very steep climb from the lower lot to the best trails. I'd recommend this lot for advanced riders as the easier trails can better be accessed from the upper lots. For me Longhorn is worth the climb (but not too often ;)",False
White Ranch Park East Trailhead,1,"This is terrible for hiking. I mean that. It's absolutely hateful each step.
As you see it's beautiful location.
But there are hundreds of bikes on the trail, every 20/30 seconds someone is jumping hoping, translating and switching gears, breathless near you.
Some parts are so tide that I didn't feel safe at all.
This is definitely for 🚲 ONLY. The very few hiker's like me must breathe the dust that the competition boy's on 🚲 create.
There is no connection to the nature.
It's impossible to hike or enjoy anything there. It's busier than time's square.
I wish someone was more blunt about how not hike is that trail.
Also is forbidden to walk outside of the trail because Is private property.
I did went inside the forest near by, to relax.
For hiking is very stressful and not recommended.
I would not go there again. Do not recommend.",False
White Ranch Park East Trailhead,5,"Just pick up a map and start hiking (or biking) ! You can put together a nice loop that will have lots of ups and downs and very nice views of the plains and the Denver metro area. I would note, though, that views take a bit of uphill climbing. However, the trailhead/parking lot is at the lowest elevation of the whole park, so the last part of your adventure will be downhill. Enjoy!",True
Ute Trail Park,5,Wonderful community garden. 12/2021,True
Ute Trail Park,3,"Old school metal play ground so I would advise to go in morning or afternoon so it won't be hot. Awesome community garden. Not a lot of parking and not much room to kick a ball around. But it is a good park for kids "" not a teenager hangout.""",False
Ute Trail Park,4,Great little park with a community garden,False
Ute Trail Park,5,"Peaceful spot to picnic, kids can play or walk the dog.",True
Ute Trail Park,5,"W are so incredibly fortunate to have this resource in our community. Community gardens are an asset, and the park is nice to relax in too.",True
Cottonwood Creek Trail to Dublin Park sign,4,"A bit of black ice, considering, but beautiful 43 degree walk! Love!",False
Cottonwood Creek Trail to Dublin Park sign,5,"Exceptional paved trail for walking, running, cycling etcetera. Numerous dirt and rocky trails at multiple points. Brilliant views of the Front Range and Pikes Peak. Trail connects to other trails and public parks, including Dublin Park. Very safe environment and great for adults and children.",True
Cottonwood Creek Trail to Dublin Park sign,4,"It's a great trail. Lots is road bike regulars that are really rude. Watch out for the disc golfers. They do try to keep it on the couri, but there are a couple pretty close baskets to the trail.",False
Cottonwood Creek Trail to Dublin Park sign,5,"Walked about 2 miles along Cottonwood Trail. It was a great walk. There were lots of others, running, biking and walking. The trail was wide enough that passing others or visa versa was no problem. The trail was clean.",True
Cottonwood Creek Trail to Dublin Park sign,5,"Great trail! Lots of options, the creek was nice and the views were spectacular. Only comment is that the terrain can be uneven in some places, so bring some good shoes!",True
Palmer Park,5,Great place to get an awesome sunset photo… Would probably be great for sunrise too as it’s completely panoramic 360° views! Also a pretty decent amount of parking for free.,True
Palmer Park,5,"Beautiful area and one of my favorite local parks inside Colorado Springs. The area has magnificent views of the mountains and multiple trails of varying difficulty for hikers of all levels.

I've been returning here at least once a month or so for the last couple years ♥️",True
Palmer Park,5,Very beautiful park with plenty of trails to hike/walk.  Very dog friendly park with several parking and picnic areas throughout.  Just a reminder of how beautiful Colorado can be even amongst the city.,True
Palmer Park,5,"Very pretty, rocky hike with views on either side. Got the heart pumping!",True
Palmer Park,5,A beautiful place for an intimate wedding ceremony! I had a blast with the beautiful views,True
Ralston Creek Trail,4,"I biked the entirety of the trail (out and back) which was about 26 miles round trip.  There is a slight elevation gain of around 250 feet, so fairly level with a few steep inclines as you approach Tucker Lake and Blunn Reservoir.  The trail takes you through several, well maintained city parks and through a nice golf course.  There is also a very cool pedestrian bridge at the end of the trail located at Gold Strike Park.  The trail can be difficult to follow at times as it forces you to jump on the street for several blocks before you reconnect to the trail.  Keep an eye for signs directing back to the trail.

Overall, this was a nice ride.  It wasn't too busy which made social distancing very manageable.",False
Ralston Creek Trail,4,"Ralston Creek Trail is a path that winds through some of the Denver Area metro suburbs. I usually get in the is at the Gold Strike Park off 56th & Ralston Road. It's a small park with a dirt lot, but there's plenty of traffic in and out which tells me it's a good place to park and walk the dog or go for a bike ride. I haven't gone very far in either direction on the trail, but it is very nice to walk/ride. The scenery compliments the creek running alongside, and the sound of traffic and other modern amenities did not interfere with the experience.",False
Ralston Creek Trail,5,"Doing a little gold prospecting, a few flecks and some flower gold. Be sure to fill your holes and respect any infrastructure. Water was flowing a little fast, be sure to check weather reports and know that you're in a flash flood zone. Be safe and happy hunting.",True
Ralston Creek Trail,4,Good system of trails. Just a bit grubby these days (trash bags under bridge that could cause a crash),False
Ralston Creek Trail,4,It's a very nice peaceful trail along a creek.,False
East Plum Creek Trail - Meadows Trailhead and Parking,5,"I have regularly biked and walked on the East Plum Creek Trail for many years and really enjoy the scenery and wildlife I have seen, including: deer, beaver, snakes, coyotes, and a large assortment of birds. But today my focus was a little different. Recently, I read an article in the National Geographic about a photographer who takes pictures of tree bark from around the world. That gave me an idea. During my walk today on the East Plum Creek Trail I decided to see what the bark of various trees had to offer and was truly surprised by what I saw. All of the photos attached to this review were taken within a very short distance: less than 30 yards. Based on what I saw today, I intend for this to be an ongoing project.",True
East Plum Creek Trail - Meadows Trailhead and Parking,4,This was a nice and calm area with a small parking lot to give access to some good walking. It was peaceful and fun to see a few beaver dams and trees they have been working on. It was a little more exposed and not as nature as I wanted but still a good place to get some steps in with plenty of nice people sharing the trail. I enjoyed reading the informative plaque about the history of the area.,False
East Plum Creek Trail - Meadows Trailhead and Parking,5,Fun little trail to walk with plenty to see.  Everyone in passing was very friendly.  My pup enjoyed all the smells.  The tunnel is a very cool feature and all the different murals really made this concrete trail a fun and picturesque experience.,True
East Plum Creek Trail - Meadows Trailhead and Parking,4,"Conveniently located, this paved trail is great for walking/biking without getting too far into the woods. During winter months, snow is cleared too, which makes it accessible year round, mostly.

No restrooms, but a lot of trailheads with parking available to get onto this trail. 15 miles round trip, nice way to keep the biking miles going during winter months.

Nice access to coffee shops or in general, downtown castle rock area too from the trail. This trail will be extended to connect to castle valley and from there all the way till Colorado springs as part of the front range trail project.",False
East Plum Creek Trail - Meadows Trailhead and Parking,5,"Beautiful trail. Lots of wildflowers, birds, shade, trees, a small Creek. So many butterflies!",True
Fox Run Regional Park Trailhead,5,Awesome and quite quiet.  It’s a great neighborhood place.  Get here before all paso county ruins it with yet another unrequested nature center.,True
Fox Run Regional Park Trailhead,1,"Oh for Fox sake, this park is beautiful one of the nicest forested parks I’ve seen with a great dog area too. BUT sadly no water to be had anywhere! There are water features, ponds and a fountains still NO drinking water. This is puzzling as the park is surrounded by Million Dollar Homes so you know the county has a great tax base.",False
Fox Run Regional Park Trailhead,5,Great place to go and enjoy your day. Absolutely beautiful. The coy in the water are lovely to watch. There are plenty of bathrooms to access. The lake is easy to access even for the handicapped. The gazebo is a nice place to sit and relax. There are also benches along the bath. As well as picnic tables. I would highly recommend visiting. There is also a playground for the little ones,True
Fox Run Regional Park Trailhead,5,"A beautiful park with lots of accessible trails, beautiful trees, a nice gazebo and a couple ponds. Plenty of parking and bathrooms. There's two fantastic playgrounds nearby as well",True
Fox Run Regional Park Trailhead,5,"A wonderful trail! Some incline but nothing too severe. There is a large fenced-in dog park, a new playground, open grassy areas and trails that are easy to navigate and shady which is wonderful in the hot summers. It can get a little busy when it's very nice out but is generally fairly quiet",True
Ute Valley Park,5,Nice hiking or biking trails. These trails are adequately rated in difficulty with various distances for beginners wanting to experience casual hiking/walking through a quiet and scenic park. This park offers more advanced trails for those who want a more challenging experience. All trails are available for bikers as well. Dogs are permitted but must be on a leash. Restrooms are available at the start.,True
Ute Valley Park,5,"Beautiful spot to capture photos! Loved getting to capture a maternity shoot here. During golden hour there are a lot of other photographers, but plenty of space to spread out and get good photos without hiking hardly at all.",True
Ute Valley Park,5,"It's rocky going up and you'll need to pay attention, keeping you living in the moment. The trees are so beautiful it feels like a dream.",True
Ute Valley Park,5,"there's limited parking off vindicator dr so come early. you may see deer or coyotes so keep your dogs in a leash.

definitely bring water and hat/visor if walking in the summer as there is limited shade. some parts are challenging so if you're a beginner hiker take it slow as there's loose gravel going up and down some of the paths.  will definitely be back to walk more later in the year.",True
Ute Valley Park,5,Beautiful scenery! Great for the novice hiker. The paths are well cared for making them easy to walk. Not overly crowded.,True
Captain Jacks Trail Head Parking Lot (Trail),4,I like Capt Jacks for some late season trail riding. But do try to avoid it on weekends and holidays. Beautiful views and nooks above and below canopy. Trail is a little loose with pea granite. But overall a fun time. For newer riders it's better to go down pipeline than up.,False
Captain Jacks Trail Head Parking Lot (Trail),5,"A great single track trail cutting up and down the backside of Cheyenne and Almagra with beautiful views.  This trail is open for all (hikers, mountain bikers, dirtbikes, etc.) So be sure to keep an eye out and respect the rules of the trail.  If on bikes, there are some technical sections so this is definitely not a beginners trail.",True
Captain Jacks Trail Head Parking Lot (Trail),5,"Really enjoyed this trail and the drive there is absolutely incredible!

It’s fairly steep and has lots of loose gravel so wear grippy shoes and I don’t recommend it for children or small dogs.

The path is also shared with motorcycles and horses so be aware around blind turns.

I hope to return to this trail with a bike.",True
Captain Jacks Trail Head Parking Lot (Trail),5,Pretty great trail with beautiful scenic view.  It not hard like other trail I been to but still need to take caution as soom area have loose gravel.,True
Captain Jacks Trail Head Parking Lot (Trail),5,Great single track trail. So glad they opened it back up to dirt bikes! If you ride the 'loop' of Jack's to pipeline to Foresters back to Jack's it is about 20.6 miles round trip from the lower trailhead parking lot. There can be heavy traffic on nice days so be aware and don't ride so fast you can't stop safely. Be courteous to those on foot or pedaling!,True
Bear Creek Trail Parking,5,It's really beautiful out there but don't forget your sunscreen and bug repellant!,True
Bear Creek Trail Parking,5,Nice and peaceful trail most of the time. Not very big but nice walk.,True
Bear Creek Trail Parking,5,So close to so much. Very convenient. Love the history of the Stone House.,True
Bear Creek Trail Parking,5,"We park here at least once a day so we can take our dog for a walk. The trails are kept up and even after snow they have been plowed and cleared. Luka, the dog loves to also go down on the dirt paths past the bridge and sniff and sniff.",True
Bear Creek Trail Parking,4,Nice spot for walk or bike ride. Fishing was a bust but still nice spot.,False
Bluffs Regional Park Trail,5,"Great trail with some decent inclines but overall easy to trek! The parking lot can get crowded but there is parking available along the street leading up to the lot. Be sure to take the time to walk along the two overpasses, there are some good views.",True
Bluffs Regional Park Trail,5,This is such a nice little trail run/hiking area. Oftentimes the highlight of my day/week. Careful in the summer of rattlesnakes if you go to the back trail since it's less trafficked and they like to sun bathe.,True
Bluffs Regional Park Trail,5,I was invited here and I loved it. Easy trail to hike with a wonderful view of the city and surroundings. I love coming back here and I recommend anyone who would like to get a nice easy hike or bike ride to come here with the extra gift of the view.,True
Bluffs Regional Park Trail,5,Beautiful place to walk even when it is a bit chilly out. There were some nice terrain changes which can be a bit challenging with the altitude if you're not acclimated to it. The views of the city and the mountains were wonderful and the park was very peaceful and quiet. Overall great place to walk that is well maintained and easy to find and access.,True
Bluffs Regional Park Trail,5,"One of the most beautiful nearby spots to watch the sunset, take a daily walk or run, and walk your fur babies (my babies favorite spot). The total trail is around 3 miles, with options for both short and long routes to reach the top.",True
Sand Creek Park,3,"Went for a walk to get some fish air. A nice park with people walking their dogs, spending time with their kids, and biking.  There were, at one point, some not so nice people and questionable cars that arrived, so it was time for at least me to go. All in all though, it was nice.",False
Sand Creek Park,4,"Wonderful place to take a nice walk with friends and family. Lovely open space, a lake with multiple species of birds. Activity areas for kids to build things.",False
Sand Creek Park,5,This park offers a wonderful escape from the daily hustle and bustle. I genuinely love spending time here.,True
Sand Creek Park,5,"This is a beautiful natural open space with several large ponds, streams, walking trails and even a few pocket parks. Our dog loves to jump in for a swim. Highly recommended!",True
Sand Creek Park,4,"A good walking park with great views! Almost in the heart of the city. Tons of wildlife in the area. The park also has a few bridges and small waterfall type structures. A little dirty here and there, some people don't pick up their animals waste. There was also a bullet in the parking lot (not against guns but, not good for a park). Over all its a nice place, might want to avoid it at dark.",False
Nyckelvikens naturreservat,5,"It is one of the beautiful natur reserved in Nacka, Stockholm. It has very beautiful places to see and enjoy, it also has barbeque places and rose garden. Its good for excercise, gathering with family and friends or enjoying the nature with your partner.",True
Nyckelvikens naturreservat,5,"Beautiful nature, trails and sights, and a Café until 4 p.m.",True
Nyckelvikens naturreservat,5,"Doing your daily sport by seeing deer, lambs, cows and many poultry species!  This is an amazing thing!",True
Nyckelvikens naturreservat,5,"I love this park!  There is enough privacy here, there is a good beach and a lot of service) great cafe!  Thank you !",True
Nyckelvikens naturreservat,5,"Great nature reserve. Make sure to respect the rules for the area. It is a reserve not just a park. There is a lovely garden, a mini-zoo and loads of lovely walks. Great for bird-watching. Or just sitting on the small beaches and watching the ocean and archipelago.",True
Sörmlandsleden etapp 3 - Alby Friluftsgård,3,"This leg of Sörmlandsleden is quite different from legs 1-2. Leg 3 starts and ends with gravel roads, but then turns quite quickly into wilderness. The middle part is mostly rocky hills and can be quite difficult unless used to hiking up and downhill.

The main issue is not the difficulty of the hilke but that the markings are faint. You will need a map in case you have to backtrack (always a good idea anyway) and I recommend bringing a real gps with a  wilderness map with the trail on it, a street map will not do,",False
Sörmlandsleden etapp 3 - Alby Friluftsgård,4,Nice one,False
Sörmlandsleden etapp 3 - Alby Friluftsgård,5,Great place,True
Ulriksdal,5,"Excellent place to come closure to the nature within the heart of stockholm. The Ulriksdal nature reserve, which is also part of the Royal National City Park, forms part of Stockholmsåsen and is interesting both botanically, geologically and culturally historically. Here there are older pine forests, dryland with dry backs flora and burial fields from the Late Iron Age.",True
Ulriksdal,5,Very nice place for nature lovers…tip for others to visit with great discipline and respect towards nature.,True
